id,supplier_id,product_id,quantity,unit_price,total_price,status,priority,created_at,updated_at,warehouse,notes
ord_07504,sup_266,prod_3876,98,40.19,3938.62,approved,low,2023-05-18T01:04:49Z,2023-05-19T01:04:49Z,warehouse_south,Regular monthly order
ord_07505,sup_043,prod_4444,181,136.89,24777.09,delivered,low,2024-02-01T11:12:13Z,2024-02-09T11:12:13Z,warehouse_west,Return - damaged items
ord_07506,sup_042,prod_1277,187,51.59,9647.33,approved,critical,2024-05-29T17:58:57Z,2024-05-31T17:58:57Z,warehouse_central,Pending quality check
ord_07507,sup_113,prod_0874,25,49.09,1227.25,cancelled,high,2023-12-05T18:56:53Z,2023-12-12T18:56:53Z,warehouse_north,Sample evaluation
ord_07508,sup_350,prod_3708,131,495.12,64860.72,approved,low,2023-04-19T23:29:56Z,2023-04-22T23:29:56Z,warehouse_south,Priority shipment requested
ord_07509,sup_042,prod_4475,29,0.81,23.49,shipped,medium,2023-12-12T12:02:23Z,2023-12-14T12:02:23Z,warehouse_west,Free samples for evaluation
ord_07510,sup_042,prod_1957,166,24.18,4013.88,delivered,low,2024-03-02T05:58:23Z,2024-03-12T05:58:23Z,warehouse_north,
ord_07511,sup_448,prod_3503,28,37.84,1059.52,approved,low,2024-07-21T04:46:31Z,2024-07-24T04:46:31Z,warehouse_north,
ord_07512,sup_011,prod_0751,78,3250.67,253552.26,cancelled,low,2024-01-24T00:32:47Z,2024-02-01T00:32:47Z,,After-hours emergency order
ord_07513,sup_061,prod_4284,53,369.84,19601.52,delivered,low,2024-07-06T07:21:23Z,2024-07-15T07:21:23Z,warehouse_north,Free samples for evaluation
ord_07514,sup_100,prod_4245,186,27.75,5161.5,delivered,medium,2024-11-19T17:36:13Z,2024-11-25T17:36:13Z,warehouse_east,Regular monthly order
ord_07515,sup_042,prod_1496,166,20.46,3396.36,delivered,medium,2024-07-05T04:25:49Z,2024-07-15T04:25:49Z,warehouse_south,Free samples for evaluation
ord_07516,sup_377,prod_3435,84,7.86,660.24,approved,low,2024-03-11T23:57:27Z,2024-03-14T23:57:27Z,warehouse_east,
ord_07517,sup_233,prod_3515,52,688.81,35818.12,pending,critical,2024-11-05T09:45:11Z,2024-11-05T09:45:11Z,warehouse_south,After-hours emergency order
ord_07518,sup_088,prod_0294,155,40.94,6345.7,rejected,medium,2024-07-07T06:46:19Z,2024-07-10T06:46:19Z,warehouse_central,Sample evaluation
ord_07519,sup_137,prod_4479,87,237.84,20692.08,shipped,medium,2024-01-17T10:53:18Z,2024-01-19T10:53:18Z,warehouse_north,Free samples for evaluation
ord_07520,sup_465,prod_4337,182,49.9,9081.8,delivered,low,2023-03-29T01:36:46Z,2023-04-05T01:36:46Z,warehouse_west,Priority shipment requested
ord_07521,sup_089,prod_4594,123,3.92,482.16,pending,medium,2024-05-21T06:57:56Z,2024-05-21T06:57:56Z,warehouse_south,Sample evaluation
ord_07522,sup_223,prod_0693,55,37.86,2082.3,pending,medium,2024-10-30T08:20:58Z,2024-10-30T08:20:58Z,warehouse_south,Priority shipment requested
ord_07523,sup_098,prod_3462,188,18.95,3562.6,pending,low,2023-11-24T19:01:46Z,2023-11-24T19:01:46Z,warehouse_central,Priority shipment requested
ord_07524,sup_049,prod_3709,62,27.75,1720.5,pending,low,2023-06-04T06:27:49Z,2023-06-04T06:27:49Z,warehouse_south,Hold for supplier confirmation
ord_07525,sup_245,prod_1069,45,48.8,2196,delivered,medium,2023-07-18T10:01:27Z,2023-07-25T10:01:27Z,warehouse_north,Hold for supplier confirmation
ord_07526,sup_042,prod_4989,173,1.42,245.66,approved,medium,2023-11-07T12:50:54Z,2023-11-08T12:50:54Z,,
ord_07527,sup_258,prod_4912,37,9.16,338.92,cancelled,medium,2023-12-01T00:49:24Z,2023-12-01T00:49:24Z,warehouse_central,
ord_07528,sup_042,prod_4760,193,6.44,1242.92,shipped,low,2024-07-27T10:38:06Z,2024-07-30T10:38:06Z,,Sample evaluation
ord_07529,sup_416,prod_1258,63,5.74,361.62,shipped,low,2023-12-04T13:11:44Z,2023-12-06T13:11:44Z,warehouse_north,Regular monthly order
ord_07530,sup_244,prod_2702,40,386.4,15456,pending,high,2023-04-03T22:58:18Z,2023-04-03T22:58:18Z,warehouse_east,Customer backorder fulfillment
ord_07531,sup_134,prod_3191,120,35.55,4266,approved,medium,2023-11-08T07:34:22Z,2023-11-10T07:34:22Z,warehouse_north,Priority shipment requested
ord_07532,sup_123,prod_3144,127,281.06,35694.62,cancelled,medium,2023-04-17T20:56:05Z,2023-04-22T20:56:05Z,warehouse_south,Regular monthly order
ord_07533,sup_042,prod_3463,115,12.97,1491.55,delivered,low,2024-12-31T07:46:21Z,2025-01-14T07:46:21Z,warehouse_east,Pending quality check
ord_07534,sup_272,prod_2623,110,70.02,7702.2,approved,medium,2024-10-14T17:47:05Z,2024-10-17T17:47:05Z,warehouse_north,Return - damaged items
ord_07535,sup_381,prod_0267,110,16.2,1782,delivered,medium,2024-08-13T11:12:12Z,2024-08-23T11:12:12Z,warehouse_west,
ord_07536,sup_458,prod_0256,149,18.05,2689.45,delivered,medium,2023-07-28T10:22:09Z,2023-08-10T10:22:09Z,warehouse_south,Regular monthly order
ord_07537,sup_436,prod_4630,53,4111.64,217916.92,shipped,medium,2023-12-25T03:43:57Z,2023-12-29T03:43:57Z,warehouse_north,
ord_07538,sup_268,prod_0196,142,33.24,4720.08,shipped,critical,2023-09-22T09:45:19Z,2023-09-28T09:45:19Z,warehouse_east,Pending quality check
ord_07539,sup_158,prod_4889,185,1439.02,266218.7,delivered,medium,2023-01-20T11:27:14Z,2023-01-31T11:27:14Z,warehouse_south,
ord_07540,sup_378,prod_2197,151,226.95,34269.45,pending,medium,2023-08-07T04:09:13Z,2023-08-07T04:09:13Z,warehouse_south,Replacement for defective batch
ord_07541,sup_463,prod_0360,39,47.12,1837.68,pending,high,2023-01-20T20:29:58Z,2023-01-20T20:29:58Z,warehouse_west,Quality inspection required
ord_07542,sup_221,prod_0806,179,39.43,7057.97,pending,medium,2023-03-23T10:32:03Z,2023-03-23T10:32:03Z,warehouse_east,Regular monthly order
ord_07543,sup_265,prod_3499,199,8.47,1685.53,approved,medium,2023-09-27T14:09:04Z,2023-09-28T14:09:04Z,warehouse_central,Pending quality check
ord_07544,sup_321,prod_4722,57,1964.74,111990.18,approved,low,2024-01-28T08:54:40Z,2024-01-30T08:54:40Z,warehouse_north,Quality inspection required
ord_07545,sup_050,prod_3413,145,192.94,27976.3,approved,high,2023-12-07T02:58:09Z,2023-12-08T02:58:09Z,warehouse_west,Sample evaluation
ord_07546,sup_064,prod_1862,1,46.19,46.19,approved,critical,2023-09-09T16:05:08Z,2023-09-11T16:05:08Z,warehouse_north,Hold for supplier confirmation
ord_07547,sup_131,prod_2686,105,6.93,727.65,approved,low,2023-02-27T11:56:17Z,2023-03-01T11:56:17Z,warehouse_central,
ord_07548,sup_403,prod_0372,195,2.97,579.15,cancelled,low,2024-12-20T11:31:11Z,2024-12-26T11:31:11Z,warehouse_central,Approved by regional manager
ord_07549,sup_042,prod_2765,62,25.61,1587.82,cancelled,medium,2024-07-30T11:30:37Z,2024-08-07T11:30:37Z,warehouse_south,Approved by regional manager
ord_07550,sup_218,prod_2672,28,21.82,610.96,delivered,medium,2023-04-03T13:39:07Z,2023-04-12T13:39:07Z,warehouse_central,Replacement for defective batch
ord_07551,sup_254,prod_2842,52,249.27,12962.04,pending,medium,2023-01-20T02:25:30Z,2023-01-20T02:25:30Z,warehouse_west,Approved by regional manager
ord_07552,sup_463,prod_1912,119,241.23,28706.37,delivered,medium,2024-06-08T18:57:59Z,2024-06-13T18:57:59Z,warehouse_north,Warehouse transfer
ord_07553,sup_203,prod_4962,129,34.38,4435.02,approved,low,2024-04-16T16:29:56Z,2024-04-17T16:29:56Z,warehouse_central,Customer backorder fulfillment
ord_07554,sup_090,prod_0489,21,896.43,18825.03,delivered,critical,2023-07-28T08:28:00Z,2023-08-03T08:28:00Z,warehouse_north,Return - damaged items
ord_07555,sup_072,prod_3511,85,22.25,1891.25,pending,low,2024-02-11T17:58:44Z,2024-02-11T17:58:44Z,warehouse_east,Urgent restock needed
ord_07556,sup_013,prod_4950,11,21.42,235.62,approved,low,2023-03-29T01:43:16Z,2023-04-01T01:43:16Z,warehouse_east,Sample evaluation
ord_07557,sup_106,prod_3632,160,49.75,7960,pending,critical,2024-04-30T11:39:50Z,2024-04-30T11:39:50Z,warehouse_central,Hold for supplier confirmation
ord_07558,sup_033,prod_2875,27,29.27,790.29,delivered,low,2023-07-01T06:38:37Z,2023-07-06T06:38:37Z,warehouse_south,Quality inspection required
ord_07559,sup_387,prod_1712,18,21.93,394.74,delivered,low,2023-08-29T19:22:48Z,2023-09-05T19:22:48Z,warehouse_south,
ord_07560,sup_371,prod_3739,91,59.42,5407.22,cancelled,low,2023-02-11T14:50:13Z,2023-02-17T14:50:13Z,warehouse_west,Warehouse transfer
ord_07561,sup_304,prod_1080,29,357.79,10375.91,delivered,high,2024-08-23T07:39:54Z,2024-09-03T07:39:54Z,warehouse_south,Customer backorder fulfillment
ord_07562,sup_040,prod_0594,117,4318.94,505315.98,pending,medium,2024-02-18T00:23:55Z,2024-02-18T00:23:55Z,warehouse_central,
ord_07563,sup_248,prod_3705,76,95.94,7291.44,approved,medium,2023-01-25T01:41:11Z,2023-01-28T01:41:11Z,warehouse_north,Pending quality check
ord_07564,sup_042,prod_2239,-23,2925.79,67293.17,delivered,medium,2023-01-07T23:29:33Z,2023-01-17T23:29:33Z,warehouse_north,Free samples for evaluation
ord_07565,sup_128,prod_1784,40,7.81,312.4,pending,low,2024-10-15T03:20:06Z,2024-10-15T03:20:06Z,warehouse_west,Priority shipment requested
ord_07566,sup_300,prod_2425,109,43.95,4790.55,pending,low,2024-10-30T03:07:07Z,2024-10-30T03:07:07Z,warehouse_south,Quality inspection required
ord_07567,sup_422,prod_0549,190,21.3,4047,delivered,high,2024-07-19T01:32:44Z,2024-07-30T01:32:44Z,warehouse_west,After-hours emergency order
ord_07568,sup_231,prod_3142,55,387.18,21294.9,pending,low,2023-01-31T09:27:01Z,2023-01-31T09:27:01Z,warehouse_west,Customer backorder fulfillment
ord_07569,sup_211,prod_2402,2,441.36,882.72,approved,medium,2023-01-24T12:03:41Z,2023-01-25T12:03:41Z,warehouse_south,
ord_07570,sup_310,prod_2194,41,1290.75,52920.75,cancelled,medium,2023-10-12T19:07:30Z,2023-10-16T19:07:30Z,warehouse_central,Approved by regional manager
ord_07571,sup_004,prod_4144,27,482.97,13040.19,delivered,low,2024-01-08T23:55:16Z,2024-01-15T23:55:16Z,warehouse_central,Hold for supplier confirmation
ord_07572,sup_042,prod_4130,134,1.03,138.02,approved,low,2023-12-31T19:13:19Z,2024-01-03T19:13:19Z,warehouse_east,Sample evaluation
ord_07573,sup_177,prod_4949,77,77.17,5942.09,delivered,low,2024-03-21T14:45:22Z,2024-03-30T14:45:22Z,warehouse_central,Replacement for defective batch
ord_07574,sup_009,prod_1370,121,24.39,2951.19,approved,low,2023-04-11T13:29:19Z,2023-04-12T13:29:19Z,warehouse_north,Return - damaged items
ord_07575,sup_437,prod_0841,121,18.71,2263.91,shipped,high,2023-04-18T07:59:57Z,2023-04-24T07:59:57Z,warehouse_east,New vendor trial order
ord_07576,sup_444,prod_3391,84,32.28,2711.52,shipped,medium,2023-07-28T14:21:14Z,2023-08-02T14:21:14Z,warehouse_central,Hold for supplier confirmation
ord_07577,sup_461,prod_2588,78,34.73,2708.94,delivered,low,2024-07-10T03:43:36Z,2024-07-21T03:43:36Z,warehouse_west,Sample evaluation
ord_07578,sup_119,prod_2580,32,18.43,589.76,shipped,medium,2023-01-21T13:18:30Z,2023-01-26T13:18:30Z,warehouse_west,Warehouse transfer
ord_07579,sup_338,prod_0320,176,40.61,7147.36,rejected,critical,2023-12-12T06:56:16Z,2023-12-17T06:56:16Z,warehouse_central,
ord_07580,sup_042,prod_3159,82,32.1,2632.2,delivered,medium,2023-01-08T07:58:42Z,2023-01-21T07:58:42Z,warehouse_central,Approved by regional manager
ord_07581,sup_328,prod_1117,148,18.68,2764.64,cancelled,low,2024-11-04T09:26:35Z,2024-11-05T09:26:35Z,warehouse_central,
ord_07582,sup_357,prod_0934,95,29.19,2773.05,rejected,medium,2024-05-15T04:32:04Z,2024-05-19T04:32:04Z,warehouse_south,
ord_07583,sup_457,prod_3201,191,40.84,7800.44,approved,medium,2024-07-05T10:42:33Z,2024-07-07T10:42:33Z,warehouse_north,Free samples for evaluation
ord_07584,sup_293,prod_2773,67,124.55,8344.85,rejected,medium,2024-08-29T19:54:48Z,2024-08-30T19:54:48Z,warehouse_north,Replacement for defective batch
ord_07585,sup_388,prod_0628,39,27.04,1054.56,delivered,low,2024-09-16T10:59:43Z,2024-09-25T10:59:43Z,warehouse_east,Hold for supplier confirmation
ord_07586,sup_460,prod_4276,177,1.47,260.19,delivered,medium,2024-07-08T08:29:30Z,2024-07-20T08:29:30Z,warehouse_north,
ord_07587,sup_417,prod_1583,79,2611.23,206287.17,delivered,low,2023-02-01T11:01:08Z,2023-02-10T11:01:08Z,warehouse_west,Hold for supplier confirmation
ord_07588,sup_266,prod_2681,69,18.6,1283.4,delivered,medium,2024-05-23T07:28:48Z,2024-06-02T07:28:48Z,warehouse_east,Urgent restock needed
ord_07589,sup_024,prod_0686,178,5419.36,964646.08,delivered,medium,2023-04-10T04:31:01Z,2023-04-21T04:31:01Z,warehouse_south,New vendor trial order
ord_07590,sup_042,prod_2522,150,407.27,61090.5,delivered,medium,2023-01-20T08:47:31Z,2023-01-29T08:47:31Z,warehouse_east,After-hours emergency order
ord_07591,sup_477,prod_4810,11,61.94,681.34,delivered,medium,2023-05-18T08:52:00Z,2023-05-24T08:52:00Z,warehouse_south,
ord_07592,sup_286,prod_2868,84,44.62,3748.08,delivered,medium,2024-01-17T06:39:28Z,2024-01-29T06:39:28Z,warehouse_south,Pending quality check
ord_07593,sup_206,prod_2633,185,116.02,21463.7,delivered,medium,2024-11-14T17:58:35Z,2024-11-22T17:58:35Z,warehouse_east,Priority shipment requested
ord_07594,sup_377,prod_0175,130,24.4,3172,delivered,low,2023-04-09T18:10:40Z,2023-04-16T18:10:40Z,warehouse_north,Sample evaluation
ord_07595,sup_438,prod_1488,155,3.72,576.6,delivered,medium,2024-08-19T03:45:27Z,2024-08-31T03:45:27Z,,Return - damaged items
ord_07596,sup_442,prod_0645,193,39.78,7677.54,pending,low,2023-03-11T17:41:59Z,2023-03-11T17:41:59Z,warehouse_north,Approved by regional manager
ord_07597,sup_302,prod_2509,192,235.41,45198.72,pending,medium,2024-12-31T20:07:30Z,2024-12-31T20:07:30Z,warehouse_east,
ord_07598,sup_096,prod_3619,174,11.53,2006.22,approved,medium,2023-04-28T07:26:34Z,2023-04-30T07:26:34Z,warehouse_central,
ord_07599,sup_499,prod_0709,142,40.08,5691.36,delivered,low,2023-12-23T12:56:43Z,2023-12-30T12:56:43Z,warehouse_east,Warehouse transfer
ord_07600,sup_111,prod_1872,76,6.94,527.44,rejected,critical,2023-12-25T22:41:58Z,2023-12-27T22:41:58Z,warehouse_south,Quality inspection required
ord_07601,sup_163,prod_3226,48,21.21,1018.08,pending,low,2023-09-20T13:23:53Z,2023-09-20T13:23:53Z,warehouse_south,Return - damaged items
ord_07602,sup_406,prod_3244,85,21.68,1842.8,delivered,medium,2024-07-20T04:21:55Z,2024-08-03T04:21:55Z,warehouse_south,After-hours emergency order
ord_07603,sup_286,prod_1822,39,3402.74,132706.86,approved,high,2023-02-10T20:40:46Z,2023-02-11T20:40:46Z,warehouse_central,Hold for supplier confirmation
ord_07604,sup_334,prod_1927,102,3669.36,374274.72,delivered,high,2023-11-19T13:03:18Z,2023-11-24T13:03:18Z,warehouse_south,Replacement for defective batch
ord_07605,sup_486,prod_3708,21,400.34,8407.14,shipped,medium,2024-03-05T13:25:42Z,2024-03-11T13:25:42Z,warehouse_central,Warehouse transfer
ord_07606,sup_397,prod_3666,23,403.57,9282.11,delivered,high,2023-11-30T03:07:04Z,2023-12-10T03:07:04Z,warehouse_central,Warehouse transfer
ord_07607,sup_467,prod_4021,52,18.25,949,pending,low,2024-05-21T21:16:29Z,2024-05-21T21:16:29Z,warehouse_south,Urgent restock needed
ord_07608,sup_285,prod_1898,178,36.28,6457.84,shipped,medium,2024-12-28T19:44:57Z,2025-01-02T19:44:57Z,warehouse_central,
ord_07609,sup_019,prod_1911,129,22.72,2930.88,pending,low,2024-01-05T15:10:53Z,2024-01-05T15:10:53Z,warehouse_central,Quality inspection required
ord_07610,sup_187,prod_0486,126,3.1,390.6,delivered,low,2024-06-15T20:44:32Z,2024-06-21T20:44:32Z,warehouse_north,
ord_07611,sup_042,prod_3523,129,10.94,1411.26,delivered,critical,2023-01-14T03:23:43Z,2023-01-23T03:23:43Z,warehouse_north,Quality inspection required
ord_07612,sup_381,prod_3348,152,261.4,39732.8,delivered,low,2024-07-13T18:37:39Z,2024-07-19T18:37:39Z,warehouse_south,Pending quality check
ord_07613,sup_481,prod_1514,113,97.43,11009.59,shipped,medium,2023-07-03T14:58:03Z,2023-07-06T14:58:03Z,,
ord_07614,sup_154,prod_1855,1,883.26,883.26,pending,medium,2024-12-11T17:30:58Z,2024-12-11T17:30:58Z,warehouse_west,Free samples for evaluation
ord_07615,sup_336,prod_1982,187,440.92,82452.04,shipped,low,2023-08-17T00:33:21Z,2023-08-19T00:33:21Z,warehouse_central,
ord_07616,sup_483,prod_4186,111,272.68,30267.48,delivered,medium,2023-04-05T00:50:02Z,2023-04-10T00:50:02Z,warehouse_west,After-hours emergency order
ord_07617,sup_204,prod_3209,99,13.51,1337.49,delivered,low,2024-02-28T00:42:50Z,2024-03-11T00:42:50Z,warehouse_south,Urgent restock needed
ord_07618,sup_353,prod_3286,26,130.11,3382.86,delivered,low,2023-03-17T22:59:27Z,2023-03-24T22:59:27Z,warehouse_east,Urgent restock needed
ord_07619,sup_042,prod_2860,121,4840.12,585654.52,approved,low,2024-07-24T08:29:50Z,2024-07-27T08:29:50Z,warehouse_west,Warehouse transfer
ord_07620,sup_172,prod_3417,26,25.18,654.68,approved,medium,2024-12-28T23:25:08Z,2024-12-30T23:25:08Z,warehouse_central,Seasonal stock preparation
ord_07621,sup_248,prod_4763,144,26.03,3748.32,approved,low,2024-04-10T22:35:57Z,2024-04-12T22:35:57Z,warehouse_west,Priority shipment requested
ord_07622,sup_181,prod_1532,148,519.03,76816.44,delivered,high,2024-12-24T18:44:35Z,2024-12-30T18:44:35Z,warehouse_east,Hold for supplier confirmation
ord_07623,sup_306,prod_1736,136,5.94,807.84,cancelled,medium,2024-03-03T03:30:10Z,2024-03-11T03:30:10Z,warehouse_south,
ord_07624,sup_108,prod_1384,-48,34.75,1668,delivered,low,2023-10-09T21:59:48Z,2023-10-22T21:59:48Z,warehouse_central,
ord_07625,sup_403,prod_2941,133,508.05,67570.65,approved,high,2023-12-07T02:39:07Z,2023-12-10T02:39:07Z,warehouse_east,
ord_07626,sup_237,prod_3561,99,671.18,66446.82,delivered,low,2023-11-06T10:24:22Z,2023-11-20T10:24:22Z,warehouse_west,
ord_07627,sup_351,prod_3521,79,204.1,16123.9,rejected,medium,2023-12-24T04:18:20Z,2023-12-27T04:18:20Z,warehouse_north,New vendor trial order
ord_07628,sup_424,prod_0095,75,39.49,2961.75,pending,medium,2023-12-16T13:43:56Z,2023-12-16T13:43:56Z,warehouse_central,Quality inspection required
ord_07629,sup_136,prod_2610,159,2.92,464.28,rejected,low,2024-03-06T13:22:07Z,2024-03-11T13:22:07Z,warehouse_central,Warehouse transfer
ord_07630,sup_309,prod_4511,170,357.31,60742.7,rejected,medium,2024-02-28T22:54:54Z,2024-03-02T22:54:54Z,warehouse_central,Priority shipment requested
ord_07631,sup_146,prod_3306,83,80.46,6678.18,rejected,medium,2024-06-19T01:00:02Z,2024-06-24T01:00:02Z,warehouse_north,Customer backorder fulfillment
ord_07632,sup_095,prod_1919,9,7.12,64.08,approved,medium,2024-11-21T16:16:59Z,2024-11-22T16:16:59Z,warehouse_east,Pending quality check
ord_07633,sup_249,prod_3409,94,43.44,4083.36,approved,medium,2023-07-19T05:27:55Z,2023-07-22T05:27:55Z,warehouse_north,
ord_07634,sup_042,prod_2295,44,191.59,8429.96,approved,medium,2024-07-10T12:45:44Z,2024-07-12T12:45:44Z,warehouse_south,
ord_07635,sup_497,prod_1401,97,1.08,104.76,approved,low,2024-05-24T10:02:45Z,2024-05-25T10:02:45Z,warehouse_south,After-hours emergency order
ord_07636,sup_384,prod_3048,127,26.8,3403.6,approved,low,2024-01-19T02:36:16Z,2024-01-20T02:36:16Z,warehouse_west,
ord_07637,sup_398,prod_0353,108,211.8,22874.4,approved,critical,2023-12-14T19:23:21Z,2023-12-17T19:23:21Z,warehouse_north,Approved by regional manager
ord_07638,sup_237,prod_1554,168,16.78,2819.04,pending,medium,2024-02-06T15:48:35Z,2024-02-06T15:48:35Z,,Warehouse transfer
ord_07639,sup_355,prod_4079,65,481.55,31300.75,delivered,low,2023-07-05T00:44:41Z,2023-07-14T00:44:41Z,warehouse_east,Regular monthly order
ord_07640,sup_295,prod_4960,142,29.4,4174.8,shipped,low,2023-01-21T20:15:23Z,2023-01-25T20:15:23Z,warehouse_south,After-hours emergency order
ord_07641,sup_460,prod_2400,57,158.03,9007.71,rejected,low,2024-12-14T04:41:25Z,2024-12-19T04:41:25Z,warehouse_north,Regular monthly order
ord_07642,sup_051,prod_2442,49,787.04,38564.96,approved,medium,2023-12-18T15:31:27Z,2023-12-20T15:31:27Z,warehouse_east,Regular monthly order
ord_07643,sup_042,prod_0840,190,283.05,53779.5,shipped,low,2023-12-25T16:39:46Z,2023-12-28T16:39:46Z,warehouse_east,Replacement for defective batch
ord_07644,sup_082,prod_1068,61,2.87,175.07,cancelled,medium,2023-12-29T17:42:05Z,2023-12-10T17:42:05Z,warehouse_central,
ord_07645,sup_212,prod_3897,189,337.61,63808.29,pending,high,2023-11-09T23:01:28Z,2023-11-09T23:01:28Z,warehouse_south,Free samples for evaluation
ord_07646,sup_042,prod_4895,137,36.27,4968.99,shipped,medium,2024-08-02T01:29:32Z,2024-08-07T01:29:32Z,warehouse_south,Pending quality check
ord_07647,sup_392,prod_1399,121,4.78,578.38,delivered,medium,2024-03-23T08:41:36Z,2024-04-05T08:41:36Z,warehouse_south,
ord_07648,sup_029,prod_2347,184,21.7,3992.8,cancelled,low,2023-10-17T06:39:13Z,2023-10-23T06:39:13Z,warehouse_north,Return - damaged items
ord_07649,sup_286,prod_1822,158,3435.58,542821.64,approved,medium,2024-11-24T03:31:42Z,2024-11-26T03:31:42Z,warehouse_north,Customer backorder fulfillment
ord_07650,sup_322,prod_1863,170,46.94,7979.8,pending,medium,2024-07-09T13:23:04Z,2024-07-09T13:23:04Z,warehouse_south,
ord_07651,sup_042,prod_4778,151,163.12,24631.12,approved,high,2024-12-15T13:54:03Z,2024-12-16T13:54:03Z,warehouse_south,Approved by regional manager
